"data","label"
"máy giặt Aqua cái mở nguồn ấn vào mãi không lên, cảm ứng bị kém","0"
"máy giặt cũng bình thường","1"
"máy xài bình thường, không thấy sạch cho mấy","1"
"sản phẩm hoạt động xài bình thường","1"
"máy giặt sử dụng tốt","1"
"máy giặt hoạt động tốt, xài ok","1"
"máy giặt xài tốt lắm, chưa có vấn đề gì hết","1"
"máy giặt hoạt động tốt, xài ok","1"
"máy hoạt động tốt, chưa có trục trặc gì hết","1"
"sản phẩm hoạt động tốt, hiện tại không có vấn đề gì cả","1"
"máy giặt hoạt động tốt","1"
"sản phẩm dùng tốt lắm ạ","1"
"máy xài êm, dùng tốt","1"
"máy giặt xài êm, tốt","1"
"sản phẩm hoạt động tốt","1"
"máy giặt tốt, ổn định","1"
"máy giặt ok, hài lòng lắm","1"
"máy hoạt động tốt","1"
"máy hoạt động bình thường","1"
"máy giặt bền, dùng tốt","1"
"máy giặt xài bình thường","1"
"máy giặt xài ok, tốt","1"
"sản phẩm tốt, xài ok lắm ạ","1"
"sản phẩm tốt, xài ok","1"
"máy giặt xài êm, ngon","1"
"máy hoạt động tốt, xài chưa có vấn đề gì","1"
"máy hoạt động tốt, xài bình thường","1"
"sản phẩm hoạt động cũng được, có khi thì xài êm có khi thì quay thì rất là mạnh","1"
"máy giặt xài tốt, dùng êm","1"
"sản phẩm dùng tốt, bữa giờ xài êm","1"
"giặt quá trời lâu, giặt cả hơn 2 tiếng mới xong 1 mẻ đồ","1"
"máy hoạt động tốt, dùng ưng ý","1"
"sản phẩm tốt, dùng ok","1"
"sản phẩm xài cũng được,mà đồ giặt chưa được sạch lắm","1"
"sản phẩm chạy ok lắm","1"
"sản phẩm được, tốt, ok","1"
"máy giặt êm, sạch tốt","1"
"máy giặt tốt, xài êm","1"
"sản phẩm tốt, giặt đồ sạch thơm","1"
"lúc vắt máy chạy mạnh, giặt đồ sạch ok","1"
"máy xài thấy ok","1"
"hiện tại xài thấy ok, dùng tốt","1"
"sản phẩm tốt, máy giặt êm","1"
"máy giặt xài tốt, hơi khó xài với người lớn tuổi","1"
"máy giặt hoạt động rất tốt, sạch sẽ","1"
"máy hoạt động tốt, xài êm","1"
"máy giặt ok, giặt sạch lắm","1"
"máy giặt thấy ổn","1"
"máy giặt sạch, chạy ổn định","1"
"máy giặt sạch, xài tốt lắm","1"
"máy hoạt động cũng được, ok","1"
"sản phẩm tốt, máy giặt êm","1"
"máy giặt hoạt động tốt, xài tốt","1"
"máy chạy êm, xài tốt","1"
"máy xài cũng được mà giặt không được sạch lắm, lúc vắt hơi kêu to","1"
"máy xài tốt","1"
"mình giặt ít đồ nên thấy máy xài ok á","1"
"sản phẩm tốt, xài được","1"
"máy giặt tốt lắm","1"
"máy giặt êm, xài bình thường","1"
"máy êm, xài được lắm","1"
"máy mới nên xài tốt, ok","1"
"sản phẩm tốt, giặt êm lắm","1"
"giặt sạch, xài ok lắm","1"
"giặt ok, xài được lắm","1"
"máy êm, giặt sạch","1"
"máy hoạt động tốt, xài êm nhưng mà mới mua nên còn theo dõi thêm","1"
"xài được, máy giặt ok","1"
"máy xài tốt, mà đổ xà bông nhiều là bị đứng máy","1"
"máy giặt hoạt động tốt","1"
"máy xài tốt, giặt cũng được","1"
"máy hoạt động tốt, giặt sạch","1"
"xài ok","1"
"mới nên thấy giặt sạch, ok","1"
"máy giặt sạch, êm, mà giặt hơi lâu","1"
"sản phẩm hiện tại xài rất ok","1"
"sản phẩm dùng được, giặt sạch êm","1"
"máy hoạt động tốt, so với giá tiền thì như vậy là ok rồi","1"
"máy giặt hoạt động tốt, ok","1"
"máy giặt hoạt động tốt, xài ok","1"
"sản phẩm tốt, xài êm","1"
"máy giặt êm, xài tốt 90%","1"
"máy xài cũng tốt, dùng ok","1"
"máy giặt xài êm, sản phẩm tốt","1"
"máy giặt xài tốt, giặt sạch","1"
"mới xài thấy êm, chưa có trục trặc gì hết","1"
"sản phẩm xài tốt, thấy cũng được","1"
"máy giặt sạch, xài thấy bình thường, mà máy rung hơi mạnh","1"
"máy giặt sạch, xài bình thường","1"
"máy xài được, xài tốt","1"
"máy giặt xài ok","1"
"máy giặt xài thấy cũng được","1"
"máy giặt mình không biết cài đặt hay sao á mà giặt thấy lâu hơn 1 tiếng mấy","1"
"cái lồng giặt nằm ngang nên thấy khối lượng đồ ít hơn","1"
"máy giặt sạch, êm","1"
"máy xài thấy cũng bình thường","1"
"máy hoạt động tốt, máy xài êm lắm","1"
"xài được, tốt lắm","1"
"sản phẩm tốt, giặt sạch, thơm đồ","1"
"Quá tệ Sài được 2lan... lần 3 lòng giặt ko quay... thất vọng","0"
"Giặt có 4 bộ đồ mà cứ bị nhảy giờ lại.lần nào giặt cũng bị dù nước mạnh","1"
"Máy mới mua k sử dụng được. Liên hệ bảo hành. Qua kiểm tra vài lần k xử lý dc. Rất mất thời gian. Xong r lại bảo qua tết xử lý. Rất mệt mỏi.","0"
"Mới mua 2 ngày đã xảy ra lỗi. Ngày đầu xài rất êm ái ngày thứ hai động cơ ồn hơn quần áo lòi ra mép cao su bên ngoài, tấm ron cao su bong ra bên ngoài","0"
"Tôi mua chưa tới 1 năm. Máy bị lỗi board. NV bảo hành xuống kiểm tra nói có dấu nại, hở boaảd. Hoá ra ĐMX giao hàng lỗi cho tôi à.","0"
"Chạy êm, giặt tốt","1"
"máy giặt êm lượng nước xã cần ít đồ rất thơm sạch như mong đợi","1"
"Mới nhận hàng lúc chiều, tối giặt thử bị trào xà phòng ra ngoài. Chu trình giặt 45p nhưng mất đến 2 tiếng mới giặt xong mặc dù chỉ có 6 bộ quần áo người lớn 6 bộ trẻ em 2 khăn lau. Giặt đến 6 7p cứ nhảy về lại 26 27p lặp lại nhiều lần. Đề nghị ĐMX đổi trả hàng","0"
"Chi xin chỉ dẫn cách giặt bằng nước nóng với ạ.có video thì tốt ạ","1"
"Máy tạm ổn. lúc xả nước kêu hơi to. nhân viên ĐMX khu vực Hòa Mạc Hà Nam không thân thiện. dẫn mình đi xem máy một lúc giới thiệu qua loa xong ra ngoài ngồi , mình phải ra gọi nhân viên khác xong bạn đó đang bận với khách nên mình phải chờ . rồi đến lần thứ 2 mình gọi, bạn đó ra gọi nhân viên kia mới vào . lúc đó mình mới chốt được đơn. mình mua hàng của ĐMX cũng khá nhiều nhưng chưa ở đâu có thái độ với khách hàng kém như ĐMX Hòa Mạc.","1"
"Máy giặt êm. Nhân viên lắp đặt không chuyên nghiệp, không có thước thủy. Khi tôi đưa thước thủy bảo cân giúp máy, ok xong xuôi đi về. Tôi đo lại thấy 4 góc không cân, phải tự mình hì hục ngồi cân máy lại.","1"
"Sản phẩm rất tốt","1"
"Tạm ổn, Nhưng điều khiển từ xa bằng điện thoại thì không được","1"
"Mới dùng khoảng 2 tháng, máy chạy êm, giặt sạch, nước yếu mà máy vẫn hoạt động bình thường","1"
"Máy giặt êm ok họp với giá tiền tầm trung","1"
"Máy đẹp, giặt êm","1"
"Máy giặt xài êm lắm nha","1"
"Máy dùng oke","1"
"Mới mua chưa dc 1 thang Suốt ngày báo lỗi E10 Yêu cầu đổi mới k đổi","0"
"Mua sử dụng dc 27 ngày thì tấm sơ lược vải sứt ra. Ra cửa hàng thì nhân viên mở cửa nói chuyện khó chịu k nhiệt tình yêu cầu về điện bảo hành. Điện bảo hành thì bảo hành kêu điện Cửa hàng. Điện cửa hàng thì cửa hàng lại hẹn yêu cầu chờ bảo hành. Bảo hành từ chối bảo hành. Ủa tôi đâu có rãnh. Cửa hàng lúc mua thì tư vấn trong vòng 1 tháng sử dụng không được thì 1 đổi 1. Chẳng lẻ tôi tự làm hư rồi yêu cầu bảo hành. Ủy tín Điện máy xanh quá tệ","0"
"Mình cũng mới mua giặt ko sạch .ko ưng ý tí nào thất vọng.. nếu mọi người vô tham khảo muốn mua xài thì đừng mua dòng máy này quá tệ.mua rồi thì hối hận ko kịp á.","0"
"Phần mềm máy, ko thông mình bằng hãng toshiba, máy vắt con ẩm ướt, để thời gian xem độ bền thế nào, này hoạt động êm, động cơ trực tiếp","1"
"Mình mới mua Trộm vía thấy sử dụng OK Bền hay không thì dùng sẽ rõ Giặt êm sạch tiết kiệm nước Lắp đặt hỗ trợ nhiệt tình cẩn thận Cho điện máy xanh 5 saoRất là ưng hi vọng sản phẩm sẽ sử dụng bền đẹp","1"
"Ok","1"
"Máy dễ sử dụng, chạy tốt","1"
"Mua máy kêu như mày xây lúa kêu nhân viên xuống coi thi nhân viên bảo tiếng dong co kêu tao lay tui bay","0"
"xài tốt, máy êm","1"
"máy rất tốt, êm, giặt đồ sạch","1"
"máy giặt tốt","1"
"máy mượt","1"
"Ok","1"
"Tốt","1"
"Máy giặt giặt êm . Vắt không ồn nhưng vẫn ẩm khi nhấc quần áo lên sờ tay vào lồng giặt vẫn còn giọt nước. Dù đã giặt xả vắt theo chu trình rồi vắt lại 2 lần mỗi lần 7 phút nữa nhưng vẫn ẩm Không hài lòng với mã máy giặt này","1"
"kha ok","1"
"Máy chạy êm ổn nhưng vắt ko đc khô, đồ vẫn còn ẩm ướt","1"
"Máy chạy rất êm,vắt không ồn,mẫu mã đẹp,bảng điều khiển dễ sử dụng,.Tôi đã xài qua pana,Samsung rồi.Aqua này ăn đứt 2 máy kia.rất hài lòng,5.cho Aqua.","1"
"Máy chạy êm ok","1"
"Mới mua sd được 6ngay , rất ok nha , máy chạy êm, giặt sạch . nhân viên dmx ko cần phải nói rất chu đáo , nhiệt tình .","1"
"Máy chạy êm , sạch , tiết kiệm điện nước, nhân viên tư vấn , nhân viên lắp đặt quá nhiệt tình","1"
"Thiết kế đẹp, mạnh, chạy êm, giặt sạch và tiết kiệm nước dù mình mua máy đổi trả. Nhân viên nhiệt tình, lắp ráp rất ok","1"
"Máy chạy êm .ngon lành cành đào .hjhj","1"
"Mới sài nên thấy tốt , thời gian lâu mới biết bền hay không","1"
"Ok, sd tốt","1"
"Máy chạy êm. Còn lâu dài chưa biết nhé","1"
"Tốt","1"
"Nhân viên kỹ thuật chiến lắp đặt đường ống nước đẹp hướng dẫn khách hàng sử dụng sản phẩm tốt sản phẩm giao đúng chờ quá trình sử dụng nữa thui. Cảm ơn DMX cảm ơn nhân viên kỹ thuật Chiến","1"
"Rất tốt","1"
"Giặc ok lắm","1"
"Máy sử dụng khá êm ái, giá tốt","1"
"Rất tốt","1"
"Rất ok","1"
"Êm lắm","1"
"Máy giặt rất êm, sạch.","1"
"Hiện tại mình đang dùng rất tốt","1"
"Ok","1"
"Quá chán, chưa dùng cái máy nào tệ như này. Máy giặt thông minh mà ngu thì có, giặt rất mất công. Vắt thì bật chế độ vắt lại xả nước. Giặt lâu nữa ko sạch","0"
"Máy giặt e hư nhưng còn bảo hành... và bảo hành thế nào ạ","0"
"Mua hàng nhận từ chủ nhật ngày 24/8 mà đến hnay ngày 27/8 vẫn chưa lắp đặt, thợ hẹn hôm sau mà mấy hôm rồi không đến, gọi không thèm nghe máy, chả nhẽ mua máy về vất xó nhà.","0"
"Panasonic thương hiệu mình luôn chọn","1"
"Chỉ chọn chế độ vắt hay chọn 1 chế độ giặt đầy đủ các bước giặtxảvắt thì cũng xảy ra trường hợp máy cứ xả nước, vắt vài vòng rồi lại ngừng ngang, rồi lại xả nước vào... lặp đi lặp lại có khi cả chục lần chưa thấy vắt được đồ...Tốn nước, tốn điện, mất hết mùi nước xả... Bất lựccccccccccc","0"
"Sản phẩm của panasonic thì ko gì để bàn cãi rồi . Máy giặt thiết kế gọn gàng , động cơ êm không rung lắc , độ bền cao . Mãi ủng hộ","1"
"Máy chạy êm, giặt sạch, tôi đã sử dụng máy giặt Panasonic 2 máy liên tiếp. Tôi đã từng giới thiệu cho bạn bè","1"
"giá cả hợp lý. Nhân viên tư vấn nhiệt tình chu đáo, sẽ giới thiệu cho bạn bè và người thân sử dụng","1"
"Gía rẻ, giặt êm","1"
"Sản phẩm quá yếu ,giặt mấy bộ đồ của trẻ em mà báo quá tải rồi dừng,nhân viên đến cũng không giải quyết được gì,giải thích cảm biết báo quá tải mà có đồ gì đâu,vài bộ áo trẻ em","0"
"máy xài tốt, vắt hơi yếu","1"
"Mua được một cái máy giặt rất ưng ý, tiết kiệm điện, nước cũng tốn rất ít. Giặt sạch và êm ái nha.Với tầm giá 5tr mà thấy đã đầy đủ tiện nghi, nhiều chêa độ lựa chọn nhưng mình chỉ xài mỗi giặt nên thấy rất là tốt. Hàng panasonic thì khỏi phải chê","1"
"Máy giặt panasonic và máy lạnh panasonic máy chạy êm giặt quần áo sạch và lưu hương thơm lâu trên quần áo máy giặt và tủ lạnh gđ chúng tôi sử dụng rất hài lòng điện máy xanh rất uy tín và chất lượng dịch vụ lắp đặt rất nhiệt tình và tận tâm với khách hàng","1"
"Máy giặt khá lâu mới hoàn thành, lực giặt không mạnh lắm. Với giá tiền thì cũng khá ổn rồi.","1"
"Máy giặt sạch , vắt hơi ồn tý , mới đầu có lỗi nhưng ĐMX và Hãng xử lý rất nhanh .Hài lòng với số tiền bỏ ra, nên mua nhé","1"
"Máy ko vắt đc...giặt mãi ko xong","1"
"Máy giặt đang vắt tự dưng báo lỗi, phải mở lắp lên đóng lại thì lại quay về chế độ xả, giặt hơn 2 tiếng vẫn chưa xong","0"
"Máy giặt hay bị lỗi u12. Đang vắt bị đứng rồi quay lại xả xong vắt lại tiếp tục đứng. Phải bấm dừng xới tung đồ lên mới vắt đc.","1"
"Máy giặt sạch, chạy êm, tiết kiệm điện nước.","1"
"Sản phẩm e dùng máy chạy vẫn bình thường","1"
"Sản phẩm tốt đúng như chất lượng, đáng tin dùm","1"
"Sản phẩm dùng tốt chất lượng","1"
"Máy giặt chạy êm, giặt quần áo sạch sẽ và không quá nhăn. Mình lắp ở trọ cũng rất tiện và dễ sử dụng, giặt được cả chăn màn thoải mái.","1"
"Máy giặt sạch. vắt kêu to. ổn trong tầm giá","1"
"Thiết kế đẹp, màu sắc đẹp, giặt sạch, dễ sử dụng","1"
"Kiểu dáng đẹp, nhiều chức năng giặt,","1"
"Máy chạy khỏe tiết kiệm điện nước","1"
"Máy giặt sạch,máy chạy êm, tiết kiệm điện","1"
"Rất tốt, sản phẩm hoạt động ok, tính năng ổn định ,chăm sóc khách hàng tận tình.","1"
"Mình có mua 1 cái như này, nhưng áo quần vắt ko được khô như những máy giặt thế hệ củ và máy lòng ngang. Ở đây có ai bị như mình ko ạ","0"
"Thiết kế đẹp, màu sắc đẹp, giặt sạch, dễ sử dụng","1"
"Máy hay bị mất cân bằng khi vắt va vào thành máy rồi xả nước giặt tiếp. Mong đk hỗ trợ","0"
"Máy chạy êm lồng giặt rộng rãi mẫu đẹp, tiết kiệm","1"
"Máy giặt khi vắt rung lắc, va vào vỏ máy giặt, mất cân bằng xong quay lại xả nước để lấy lại cân bằng. Test giat 2 cái chăn mỏng văn phòng, báo lỗi. Quay video gửi hãng thì hãng bảo là do hai cái chăn có kích thước khác nhau nên gây mất cân bằng cho máy. Trời ơi, máy giặt 8.2kg mà tưởng máy giặt mini giặt 1 lần 1 cái chăn mới chịu. Hi vọng có nhiều người mua máy để được trải nghiệm tương tự như mình","0"
"Chỉ chọn vắt sao máy cứ xả nước là sao ạ","1"
"Máy chạy êm quần áo sạch nên mua ạ","1"
"Máy giặt êm, giặt sạch, tiết kiệm điện ok","1"
"hài lòng","1"
"Ok lam","1"
"Máy giặt sạch, chạy êm nha và dễ sử dụng, cảm giác bền và chắc chắn","1"
"Dễ sử dụng Dễ dùng, thao tác thuận tiện, quần áo sạchGiá trị so với chi phí giá thành rẻ cho một hãng quốc dân","1"
"Nói chung gia đình tôi dùng hàng gia dụng trong gia đình đều là hãng Panasonic đều tốt","1"
"Cứ lôi u13 mua máy giặt mà phải canh","0"
"Nước chảy vô như bò đái ăn với đi đổ nước thêm. Yêu cầu nhân viên dmx liên hệ","0"
"E giặt đồ nhưng đồ còn ướt sũng, bấm cho vắt thêm vẫn ướt, này là máy bị sao ạ","1"
"Xài gần 2 tháng thấy ổn, đồ nặng quá sẽ làm nghiên lồng giặt, báo lỗi U13. Lấy đồ ra bỏ lại là chạy được.","1"
"Sản phẩm tốt","1"
"Sản phẩm tốt và chất lượng tiết kiệm điện nước phù hợp cho gia đình từ 46 ngườiTôi đã sử dụng được 6 tháng","1"
"Sản phẩm tốt","1"
"Máy xài êm và tiết kiệm điện","1"
"Sản phẩm chất lượng tốt,máy êm.khá hài lòng về sản phầm.nvcskh rất tốt.","1"
"Xem cho mình mấy giờ giao hàng vậy","1"
"Máy dùng em, tiết kiệm điện, nước, giặt sạch và nhiều chức năng, máy xứng đáng với giá tiền, không có đối thủ trong phân khúc","1"
"Máy chạy êm, giặc sạch, tiết kiệm điện","1"
"Thiết kế đẹp, sử dụng dễ dàng, vắt sạch, chạy êm ái","1"
"Thiết kế hiện đại, kiểu dáng đẹphoạt động ổn định quần áo sạch có tiếng việt nên dễ sử dụng","1"
"Sau gần 5 tháng mình sử dụng thì thấy máy chạy êm giặt sạch rất ổn áp ạ. Thiết kế đẹp sang trọng, rất nên mua trong tầm giá này nha mọi người.","1"
"Sau 3 tháng sử dụng, máy êm, ổn định, phù hợp với giá, không có điểm gì chê, good 9,8/10","1"
"Giặt vắt êm,khô phù hợp với túi tiền","1"
"Máy giặt sạch, tiết kiệm nước, chạy êm, dễ sử dụng","1"
"Màu sắc phù hợpMáy hoạt động okGiá cá phù hợp vs túi tiền người dùng","1"
"Sản phẩm êm, tiết kiệm điện","1"
"Máy giặt mẫu mã khá đẹp, độ bền cũng tốt. Đặc biệt giặt khá sạch, giá cũng vừa túi tiền","1"
"Máy chạy êm, giặt quần áo sạch sẽ, nhà xài 1 máy rồi thấy ổn nên mua thêm 1 máy. Sẽ ủng hộ tiếp nè","1"
"Máy giặt êm,sạch,sẽ giới thiệu người thân mua dùng","1"
"Chất lượng sản phẩm tốt, mẫu mã đẹp. Thiết kệ sang trọng, hiện đại, dễ sử dụng, giá thành phù hợp.Hiệu suất và tính năng Máy giặt sạch, chạy êm, tiết kiệm điện và nước.","1"
"Sản phẩm tốt","1"
"MÁY GIẶT CHẠY ÊM, NHẸ VÀ KHÔNG HAO NƯỚC","1"
"Chất lượng tốt. Thiết kế màu sắc hiện đại. Dễ sử dụng","1"
"Good","1"
"Máy giặt sạch chạy êm tiết kiệm điện","1"
"Sản phẩm rất tốt","1"
"Sp sd tốt, tiết kiệm điện, giặt sạch, máy chạy êm...","1"
"Màu sắc sang trọng, không ồn khi giặt","1"
"Sản phẩm tốt, k có vấn đề gì","1"
"Đã sử dụng được 1 năm, đến giờ sử dụng vẫn rất ổn định, máy giặt rất dễ sử dụng hàng ngày. Nhưng lưu ý nếu đồ quá nhiều sẽ k đc sạch","1"
"Máy chạy rất êm , giặt sạch rất tuyệt vời","1"
"ống dẫn nước hoi nhỏ nên bơm nước vào hoi lâu máy thì ok","1"
"GIẶT SẠCH , ÊM ÁI , TIẾT KIỆM ĐIỆN","1"
"Mình rất. Hài lòng với máy giặt giá cả phải chăng dùng rất thíc","1"
"Thiết kế gọn gàng đẹp mắt , rất nhiều tính năng để lựa chọn khi giặt , máy rất êm và giặt sạch","1"
"Máy giá rẻ, nhưng chất lượng tốt, giặt sạch, tiết kiệm điện, mẫu mã lại đẹp, đáng mua","1"
"Chỉ chọn vắt sao máy cứ xả nước giặt r mới vắt v","1"
"giặt chế độ giặt ngâm với nước xả thì cả nước giặt với nứơc xả xuống chung. Giặt xong quần áo không thấy thơm mùi nước xả","1"
"Không nên mua loại này máy mới mua giặt lần thứ hai báo lỗi 13 không vắt cứ xả liên tục","0"
"Maý giặt bề ngoài khá ổn, rẻ, êm, dễ thao tác, độ bền chờ ít lâu nữa mới biết đc.","1"
"May rất đẹp chạy êm nhiều chức năng giặt sạch ko nhàu quần áo","1"
"mua dùng ổn, máy chạy bình thường chưa thấy vấn đề gì.","1"
"Máy giặt êm, sạch. tháo ra vệ sinh lồng giặt thấy các linh kiện bên trong chất lượng tốt.Thiết kế mới không lo nước vào bảng điều khiển.","1"
"Sản phẩm giặt êm, sạch, cơ chức năng sấy khô rất tốt.Máy có giá thành rẻ nên rất đáng mua.","1"
"Máy giặt êm, sạch sẽ, có chức năng sấy khô rất tốt.Sản phẩm giá rẻ, đáng mua cho gia đình.","1"
"Máy giặt sạch quần áo, chạy êm và tiết kiệm điện.","1"
"Sản phẩm dùng tốt, chạy êm.","1"
"máy sài ok tiết kiệm điện sử dụng yên","1"
"máy sài tiết kiệm điện sài ok lắm","1"
"Máy sử dụng khá êm và tiết kiệm. Rất hài lòng","1"
"Máy êm, đẹp, xài ổn, quá ok, giá rẻ","1"
"Máy giặt sạch, chạy êm, tiết kiệm điện","1"
"Máy giặt êm giặt sạch","1"
"Sản phẩm rất tốt","1"
"Sản phẩm rất tốt luôn ạ","1"
"Máy êm giặt sạch hiệu quả cao","1"
"Máy giặt êm ái sạch sẽ tiện lợi xứng đáng vs từng đồng bỏ ra.","1"
"Mới mua xài được 2 ngày, ngày đầu tiên thì máy báo lỗi U13 không vắt được, chọn chế độ vắt thì cứ xả nước.ngày thứ 2 thì giặt xã 4 nước, xong tưởng đâu nó sẽ vắt, nhưng ko tiếp tục xã nước thứ 5. phải bấm tắt rồi chọn chế độ vắt. đề nghị ĐMX hỗ trợ. thanks","0"
"Máy đẹp, chạy êm ru. Gd mình rất ưng ý sản phẩm","1"
"Ok","1"
"Rất tốt, rất tiện lợi","1"
"máy giặt vắt rất êm nhân viên lắp đặt vui vẻ","1"
"Mua được 2 ngày thì đường nước bị xì. Xài đến lần thứ 3 thì máy báo lỗi U13. Nhân viên Tận Tâm xuống kiểm tra thì nói qua loa, chỉ kiểm tra xả vắt mà không kiểm tra đầy đủ một quy trình giặt. Nhân viên hãng Panasonic xuống thì có kiểm tra, và thái độ tốt hơn Tận Tâm. Rồi cuối cũng vẫn không đồng ý đổi máy khác, hãng khác. Hậu mãi ĐMX cực kỳ tệ.","0"
"M viết đánh giá sau khi nhận hàng được 3 tiếngMáy ko giặt đc, Máy lỗi ngay khi thử. Gọi bảo hành có vẻ khó khăn. Vẫn đang chờ nhân viên đến. Mới sáng ra thật bực mình","0"
"Máy mua chưa được một tháng thì dây cấp nước nối với ống nước bị rò rĩ, gọi cho bảo hành nói hôm nay sang để bảo hành, nhưng tới bây giờ vẫn chưa thấy qua, mua máy giặt thì ko dùng được. Mong admin hỗ trợ và cho người qua bảo hành giúp, nào giờ mình tin dùng hàng dien máy xanh, nhưng lần này rất sợ rồi","0"
"Máy chạy êm , ổn định, nv laps đặt chuyên nghiệp","1"
"Xài tốt hơn nhìu so với cửa dưới","1"
"Máy chạy tốt, êm, mới dùng 2 tuần khá hài lòng còn điện nước có hao không phải chờ thêm.","1"
"Máy chạy êm, sấy gió mau khô đồ","1"
"Máy chạy êm","1"
"Máy giặt êm , tốt . Nhân viên hổ trợ nhiệt tình.","1"
"nv giao hàng lắp đặt nhiệt tình . đúng hẹn . máy vận hành êm","1"
"Máy dùng rất êm","1"
"Máy giặt 2 tiếng k xong bị lỗi u13 2 lần","0"
"Nói chung là OK","1"
"Máy mẫu mã đẹp. Lúc giặt tiếng hơi ồn . Nhưng máy giặt sạch ok . Sẽ gt cho người thân xài. Mình toàn xài đồ DMX vì thích cách pv khách hàng. Sẽ tt ủng hộ sp khác","1"
"Máy hoạt động tốt.giặt tiết kiệm nước.mẫu mã đẹp","1"
"Máy giặt sử dụng tốt","1"
"Máy chạy êm,sdung tốt chức năng nhiều,mua được giá tốt luôn nên 5 sao nhó","1"
"Máy giặt tốt, nhà 3 người vừa đủ dùng, máy em. Mình mua cho ba mẹ xài hằng ngày với nhu cầu k cao, đáp ứng tốt dịch vụ ổn.","1"
"Đã sử dụng đc 2 tháng, rất tốt, giá thành hợp lý, rất hài lòng","1"
"Sản phẩm tốt.","1"
"Máy giặt êm dùng cảm thấy khá ổn","1"
"Máy sài rất ok êm tốt sài bền","1"
"Thấy ok. Đánh giá tốt sẽ sử dụng và ủng hộ trong tương lai","1"
"Máy giặt rất tốt, chạy êm, giặt sạch sẽ, tiết kiệm điện. Rất phù hợp cho gia đình 4 5 người nhé","1"
"Máy mẫu mã đẹp, giặt êm, sạch, dễ sử dụng","1"
"Sản phẩm tốt, êm ái","1"
"máy hoạt động êm ái và tốt","1"
"vắt rung quá, lúc xuống nước vừa nước giặt vừa nước xả xuống chung nên đồ giặt xong ko nghe mùi nước xả vải","1"
"Tôi sẽ giới thiệu sản phẩm cho bạn bè, người thân","1"
"Bao năm vẫn tin dùng máy giặt panasonic","1"
"sp tốt","1"
"Đã sử dụng đc 2 tháng, rất tốt, giá thành hợp lý, lúc đầu có chút vấn đề và đã có nhân viên đến bảo hành tuy ko khắc phục gì nhưng cũng giải thích rõ lí do nên vẫn hài lòng.","1"
"máy chạy êm ru rất thích giá thàng cũng hợp lý và nhân viên đmx cũng rất chuyên nghiệp và nhiệt tình , sẽ ủng hộ tiếp tục","1"
"Máy sài tốt, vắt mạnh","1"
"máy chạy êm, ko có lỗi j, giặt sạch","1"
"Ngoài chương trình do nv kỹ thuật đặt sẵn cho mình, mình tự chọn chương trình khác thì máy báo lỗi, chọn chế độ vắt cũng báo lỗi, chọn chế độ vắt thì máy tự nhảy sang chế độ xả","1"
"Tôi sẽ giới thiệu sản phẩm cho bạn bè, người thân","1"
"Máy chạy rất êm và tốt","1"
"Sử dụng ổn","1"
"Sử dụng 3 tháng, máy êm, giặt sạch, nhân viên tư vấn nhiệt tình","1"
"Mới dùng hơn tháng cảm thấy hài lòng","1"
"máy giặt êm, giặt sạch với số lượng vừa phải, sài đc 5 tháng rồi chưa thấy vấn đề gì.","1"
"Máy chạy êm, giặt sạch sẽ, tiết kiệm điện","1"
"Máy giặt êm, giặt sạch sẽ và tốt","1"
"Tôi sẽ giới thiệu sản phẩm cho bạn bè, người thân","1"
"Máy chạy êmBảng điều khiển dễ dàng","1"
"Máy chạy rất im","1"
"Sản phẩm dùng tốt, chạy êm, không ồn.","1"
"máy giặt nhanh. sạch. tiết kiệm điện nha. ổn áp ạ","1"
"máy giặt êm, giặt sạch với số lượng vừa phải. sài đc 2 tháng rồi chưa thấy vấn đề gì. okela","1"
"sản phẩm rất tốt máy chạy im, giá cả họp lí","1"
"Xài tốt, giặc êm ok nhưng khi ngừng giặc thì nước bị nhỏ giọt nếu không khóa nước, chỉ hơi bất tiện nhỏ đó thôi.","1"
"máy chạy êm, giặt sạch, không có gì phàn nàn, hy vọng độ bền cũng được vài năm như cái cũ.","1"
"Ok","1"
"Ổn áp lắm ạ","1"
"Máy vắt cứ cạ thùng xã nước đi lại mấy lần","0"
"Đã dùng 2 tuần ruig. Ok","1"
"Đã hoàn thành 1 lần giặt và muốn máy vắt thêm lần nữa cho đồ khô thì máy giặt lại đỗ thêm nước vô thành U19 T chỉ chọn chế độ máy xoay cho khô đồ thôi lại quay lại bước thêm nước vô để vắt cũng như không.","1"
"Đang dùng chưa biết ổn ko","1"
"Mới dùng nên chưa đánh giá sâu đc, tạm thời thấy ổn","1"
"Máy giặt mà giặt thêm áo khoác mùa đông thì trong 10 lần thì 7 lần lồng máy giặt đập vào vỏ máy lại xả nước quay lại giặt. Trong khi có nửa lồng quần áo","0"
"Máy giặt cứ giặt dc đến hết chế độ xả sang vắt thì lại quay lại chế độ xả. Mua máy chưa dc tháng dùng dc 6 lần thì cả 5 lần quay lại chế độ xả đi xả lại mà k vắt","1"
"Tôi rất hài lòng về hãng Panasonic nên đã chọn mua và đã sử dụng máy giặt rất tốt.","1"
"Máy giặc mạnh sạch quá ổn trong tầm giá","1"
"Rung hơi mạnh","1"
"Tạm thời máy chạy rất tốt","1"
"Ổn nha shop","1"
